emissions_id,actor_id,year,total_emissions,methodology_id,datasource_id
GCoMEC:IT0189:2015.0,IT-PLO,2015,123679,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0020:2017.0,IT-PMF,2017,1003410,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0494:2008.0,IT-PMV,2008,70453,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2318:2017.0,IT-PNS,2017,6550,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2013.0,IT-POG,2013,125295,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0092:2015.0,IT-POM,2015,477267,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0942:2015.0,IT-PPR,2015,80234,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0814:2016.0,IT-PPT,2016,32506,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1163:2015.0,IT-PRM,2015,44683,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2016.0,IT-PS8,2016,17783,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0702:2016.0,IT-PSP,2016,36416,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0032:2016.0,IT-PSR,2016,509477,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2845:2013.0,IT-PT9,2013,2776,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0808:2018.0,IT-PUL,2018,34357,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1468:2017.0,IT-PUO,2017,20852,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2518:2008.0,IT-PVF,2008,28142,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0374:2017.0,IT-PVL,2017,114841,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0505:2008.0,IT-PVM,2008,71418,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1695:2015.0,IT-PZD,2015,10613,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1412:2010.0,IT-PZW,2010,17338,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1002:2010.0,IT-QTA,2010,37243,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0803:2017.0,IT-QZW,2017,43293,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0026:2010.0,IT-RAN,2010,1363810,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1604:2012.0,IT-RBD,2012,60781,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1480:2015.0,IT-RBT,2015,20278,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1947:2010.0,IT-RCN,2010,29486,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0864:2008.0,IT-RDE,2008,105268,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0479:2019.0,IT-RDG,2019,51980,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0409:2015.0,IT-RDT,2015,84966,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0129:2015.0,IT-RHO,2015,120722,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1402:2017.0,IT-RII,2017,17240,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0884:2010.0,IT-RIS,2010,46124,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1312:2015.0,IT-RLA,2015,24137,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1061:2012.0,IT-RLS,2012,36164,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0239:2012.0,IT-RMO,2012,268404,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0483:2016.0,IT-RMZ,2016,64998,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0864:2008.0,IT-RNC,2008,105268,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0921:2015.0,IT-ROA,2015,35713,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1110:2015.0,IT-ROF,2015,31010,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0412:2012.0,IT-ROL,2012,55685,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1281:2012.0,IT-ROO,2012,27099,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0087:2017.0,IT-RPI,2017,248624,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1599:2013.0,IT-RPS,2013,21204,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0019:2016.0,IT-RRG,2016,1631437,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0568:2015.0,IT-RSC,2015,45505,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0184:2016.0,IT-RTO,2016,260086,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0545:2015.0,IT-RUB,2015,89380,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1728:2017.0,IT-RVA,2017,14725,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0133:2015.0,IT-RVL,2015,198942,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1024:2015.0,IT-RVT,2015,15731,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0260:2012.0,IT-S2N,2012,21413,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0871:2016.0,IT-S9R,2016,30555,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1683:2008.0,IT-SA7,2008,15422,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0861:2015.0,IT-SAA,2015,32035,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1601:2008.0,IT-SAB,2008,28029,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0028:2015.0,IT-SAL,2015,524591,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0379:2014.0,IT-SBF,2014,112734,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1395:2016.0,IT-SBR,2016,69880,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0304:2016.0,IT-SCA,2016,115848,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0172:2013.0,IT-SCH,2013,207868,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3939:2016.0,IT-SCI,2016,122494,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0416:2016.0,IT-SCZ,2016,67533,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1204:2018.0,IT-SDA,2018,21994,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0138:2010.0,IT-SDB,2010,283325,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0158:2017.0,IT-SDP,2017,90147,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0148:2016.0,IT-SEG,2016,217374,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0367:2015.0,IT-SEN,2015,77998,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0318:2010.0,IT-SER,2010,122308,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0338:2012.0,IT-SEV,2012,68915,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0312:2014.0,IT-SEZ,2014,65525,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1253:2014.0,IT-SIB,2014,11363,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3911:2015.0,IT-SIR,2015,70778,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1624:2008.0,IT-SL7,2008,20370,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0248:2015.0,IT-SLS,2015,155989,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0450:2018.0,IT-SMB,2018,75208,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1617:2016.0,IT-SMN,2016,6956,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0447:2015.0,IT-SMS,2015,52811,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0600:2018.0,IT-SMU,2018,48490,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0838:2018.0,IT-SMV,2018,42234,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3126:2017.0,IT-SNW,2017,5088,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1650:2016.0,IT-SNX,2016,12143,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0671:2017.0,IT-SO8,2017,52051,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1922:2016.0,IT-SOA,2016,6954,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1821:2015.0,IT-SOB,2015,29,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0609:2008.0,IT-SOH,2008,52412,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1808:2015.0,IT-SOT,2015,8618,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1157:2014.0,IT-SOV,2014,60065,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1490:2011.0,IT-SOX,2011,60892,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0055:2013.0,IT-SPE,2013,243638,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0531:2015.0,IT-SR3,2015,42743,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1012:2017.0,IT-SRM,2017,49126,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1346:2011.0,IT-SRS,2011,70617,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1272:2015.0,IT-SSE,2015,26443,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0070:2012.0,IT-SSG,2012,399410,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2018.0,IT-SSM,2018,79533,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0160:2016.0,IT-SSU,2016,180074,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0407:2015.0,IT-STI,2015,120594,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2496:2016.0,IT-STO,2016,3373,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0623:2016.0,IT-STZ,2016,45245,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1722:2016.0,IT-SUI,2016,10924,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0097:2011.0,IT-SVN,2011,193523,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0614:2017.0,IT-SXD,2017,23003,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0388:2008.0,IT-SZA,2008,127489,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0488:2008.0,IT-SZE,2008,78547,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0636:2016.0,IT-SZO,2016,42570,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0835:2010.0,IT-SZT,2010,95390,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1240:2013.0,IT-TAM,2013,20208,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1056:2015.0,IT-TBD,2015,22880,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0519:2014.0,IT-TCO,2014,74680,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1294:2018.0,IT-TCZ,2018,24158,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1696:2012.0,IT-TDN,2012,16406,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1470:2015.0,IT-TDO,2015,14572,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0684:2015.0,IT-TDQ,2015,44965,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1498:2014.0,IT-TEL,2014,39091,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0556:2015.0,IT-TGC,2015,79249,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0947:2015.0,IT-TGG,2015,25891,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2466:2010.0,IT-TGI,2010,8663,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1086:2016.0,IT-TGO,2016,43851,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0331:2015.0,IT-THE,2015,126576,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1063:2010.0,IT-TIL,2010,82339,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1335:2010.0,IT-TLA,2010,89401,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0924:2015.0,IT-TLL,2015,33141,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0366:2017.0,IT-TLO,2017,52458,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0366:2019.0,IT-TLO,2019,56041,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2566:2016.0,IT-TMF,2016,4645,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0985:2018.0,IT-TOM,2018,31300,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2017.0,IT-TPS,2017,156863,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1212:2012.0,IT-TRB,2012,19370,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0018:2016.0,IT-TRS,2016,825878,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0039:2017.0,IT-TRT,2017,761230,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0071:2017.0,IT-TRV,2017,407139,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0659:2010.0,IT-TRZ,2010,47092,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0258:2018.0,IT-TVG,2018,154781,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0876:2012.0,IT-TVL,2012,48268,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1753:2010.0,IT-TXN,2010,15068,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1374:2012.0,IT-TZA,2012,14305,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0434:2011.0,IT-TZV,2011,158615,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0052:2015.0,IT-UDN,2015,527034,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2016.0,IT-UHJ,2016,11995,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0509:2005.0,IT-URB,2005,111591,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0552:2008.0,IT-URT,2008,65129,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1589:2007.0,IT-UTV,2007,17025,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1829:2015.0,IT-UUC,2015,15457,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2336:2016.0,IT-VAN,2016,7144,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0632:2015.0,IT-VAO,2015,40249,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2190:2010.0,IT-VBH,2010,13997,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1523:2016.0,IT-VDD,2016,12491,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0406:2008.0,IT-VDN,2008,147198,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1344:2015.0,IT-VDR,2015,16468,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2646:2018.0,IT-VE2,2018,6404,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0250:2017.0,IT-VEA,2017,145063,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0487:2017.0,IT-VEL,2017,52407,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1075:2013.0,IT-VGM,2013,46479,GCoMEC:methodology,GCoMEC:v2
GCoMH:IT0825:2009.0,IT-VGQ,2009,204861,GCoMH:methodology,GCoMH:2021
GCoMEC:IT0825:2018.0,IT-VGQ,2018,204861,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0923:2012.0,IT-VGT,2012,33955,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2482:2016.0,IT-VIL,2016,4891,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0314:2016.0,IT-VIN,2016,115008,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1280:2015.0,IT-VLC,2015,21824,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1211:2018.0,IT-VLD,2018,19533,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1052:2019.0,IT-VLI,2019,18811,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0708:2012.0,IT-VLM,2012,61814,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1533:2014.0,IT-VNL,2014,56956,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0906:2013.0,IT-VNT,2013,34413,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1186:2008.0,IT-VNZ,2008,26114,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0960:2013.0,IT-VOL,2013,29227,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1023:2019.0,IT-VPD,2019,22663,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2247:2008.0,IT-VPT,2008,13918,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3068:2014.0,IT-VQO,2014,2644,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1050:2017.0,IT-VRD,2017,23615,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0144:2012.0,IT-VRL,2012,288147,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0013:2017.0,IT-VRN,2017,1348161,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1491:2016.0,IT-VRT,2016,13932,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0259:2013.0,IT-VRV,2013,137525,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0625:2010.0,IT-VSN,2010,50737,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0625:2015.0,IT-VSN,2015,50737,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1991:2013.0,IT-VST,2013,9394,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3211:2008.0,IT-VTC,2008,4166,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1628:2015.0,IT-VTN,2015,23488,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1172:2015.0,IT-VVQ,2015,22113,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0718:2016.0,IT-VZ6,2016,47795,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1415:2010.0,IT-VZH,2010,37125,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0707:2016.0,IT-XAV,2016,52947,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1713:2013.0,IT-XPC,2013,15759,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2994:2008.0,IT-Z7G,2008,1803,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1929:2016.0,IT-ZAB,2016,11253,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2058:2017.0,IT-ZAN,2017,6722,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2011.0,IT-ZBQ,2011,87058,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1364:2015.0,IT-ZEE,2015,27263,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0119:2015.0,IT-ZEN,2015,125544,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0174:2017.0,IT-ZET,2017,85974,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1339:2008.0,IT-ZHA,2008,21631,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1076:2016.0,IT-ZHH,2016,63917,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2575:2014.0,IT-ZHJ,2014,14319,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0967:2017.0,IT-ZHQ,2017,28672,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2039:2013.0,IT-ZIL,2013,8781,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1931:2013.0,IT-ZIR,2013,1330,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2786:2014.0,IT-ZJF,2014,4405,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2715:2010.0,IT-ZJR,2010,5832,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2241:2017.0,IT-ZJU,2017,4989,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1967:2014.0,IT-ZKI,2014,22204,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2005:2008.0,IT-ZKO,2008,11146,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1159:2008.0,IT-ZKV,2008,53020,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0426:2013.0,IT-ZMB,2013,55808,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT3036:2016.0,IT-ZNC,2016,22024,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0897:2014.0,IT-ZND,2014,21834,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1970:2016.0,IT-ZNF,2016,8610,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1185:2018.0,IT-ZOI,2018,22446,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1185:2020.0,IT-ZOI,2020,23693,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0444:2018.0,IT-ZOL,2018,129350,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2015.0,IT-ZOT,2015,18758,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1905:2012.0,IT-ZPJ,2012,23337,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1045:2013.0,IT-ZQT,2013,23759,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2024:2017.0,IT-ZQU,2017,9083,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2656:2013.0,IT-ZRM,2013,3776,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1389:2015.0,IT-ZSG,2015,18881,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1399:2012.0,IT-ZSL,2012,28590,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1064:2008.0,IT-ZSU,2008,42346,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT1851:2019.0,IT-ZTN,2019,13040,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0283:2015.0,IT-ZUF,2015,70409,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2028:2015.0,IT-ZUP,2015,15470,GCoMEC:methodology,GCoMEC:v2
EUCoM:IT2028:2015.0,IT-ZUP,2015,14534,EUCoM:methodology,EUCoM:2022
GCoMEC:IT0997:2014.0,IT-ZVJ,2014,28393,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0549:2016.0,IT-ZVO,2016,107445,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0873:2018.0,IT-ZVQ,2018,61714,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT0803:2017.0,IT-ZWM,2017,43293,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2101:2015.0,IT-ZXJ,2015,33595,GCoMEC:methodology,GCoMEC:v2
GCoMEC:IT2258:2013.0,IT-ZZN,2013,12603,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LT0003:2008.0,LT-KUN,2008,1072898,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LT0003:2013.0,LT-KUN,2013,1072898,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LT0003:2013.0,LT-KUN,2013,1072898,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LT0001:2017.0,LT-VIL,2017,2714514,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LT0001:2017.0,LT-VNO,2017,2714514,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LU0003:2009.0,LU-BKE,2009,17314,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LV0013:2012.0,LV-BAL,2012,41350,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LV0014:2012.0,LV-BNH,2012,14255,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2016.0,LV-DGP,2016,66264,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LV0004:2018.0,LV-JGA,2018,109011,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LV0008:2013.0,LV-JPS,2013,32349,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LV0003:2018.0,LV-LPX,2018,124593,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LV0007:2015.0,LV-SDS,2015,14728,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LV0016:2017.0,LV-STE,2017,7761,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LV0010:2010.0,LV-TKM,2010,17184,GCoMEC:methodology,GCoMEC:v2
GCoMEC:LV0005:2017.0,LV-ZJA,2017,135983,GCoMEC:methodology,GCoMEC:v2
GCoMEC:MD0018:2018.0,MD-CAL,2018,13439,GCoMEC:methodology,GCoMEC:v2
GCoMEC:MD0004:2012.0,MD-SOR,2012,33243,GCoMEC:methodology,GCoMEC:v2
GCoMEC:NL0001:2015.0,NL-AMS,2015,4470263,GCoMEC:methodology,GCoMEC:v2
GCoMEC:NL0017:2014.0,NL-DFT,2014,398295,GCoMEC:methodology,GCoMEC:v2
GCoMEC:NL0011:2013.0,NL-NIJ,2013,718457,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2005.0,NL-RTM,2005,1976855,GCoMEC:methodology,GCoMEC:v2
GCoMEC:NL0007:2015.0,NL-TLB,2015,854523,GCoMEC:methodology,GCoMEC:v2
GCoMEC:NL0016:2013.0,NL-ZTM,2013,518991,GCoMEC:methodology,GCoMEC:v2
GCoMEC:NO0004:2016.0,NO-SVG,2016,233843,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0048:2009.0,PL-BET,2009,34911,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0009:2014.0,PL-BIB,2014,1022906,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0022:2009.0,PL-BLW,2009,131297,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0005:2011.0,PL-BZG,2011,2968035,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0064:2020.0,PL-CRZ,2020,66288,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2017.0,PL-CZW,2017,725434,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0012:2011.0,PL-DAB,2011,505756,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0020:2009.0,PL-DZO,2009,211276,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0006:2014.0,PL-GDY,2014,1262978,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0052:2011.0,PL-GNI,2011,24089,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0030:2009.0,PL-JAA,2009,80905,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0053:2009.0,PL-JWE,2009,26846,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0029:2014.0,PL-KOS,2014,119155,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0044:2009.0,PL-KOZ,2009,41308,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0063:2009.0,PL-LEJ,2009,17902,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0041:2009.0,PL-MSL,2009,59211,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0014:2014.0,PL-PIA,2014,616683,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0011:2014.0,PL-PLO,2014,533503,GCoMEC:methodology,GCoMEC:v2
GCoMEC:nan:2018.0,PL-SOP,2018,313306,GCoMEC:methodology,GCoMEC:v2
GCoMEC:PL0008:2011.0,PL-TOR,2011,813898,GCoMEC:methodology,GCoMEC:v2
